case_id,start_time,end_time,Role,Activity,Resource
1065,2011-08-03T11:01:00,2011-08-03T11:20:00,Requester, Analyze Request for Quotation,Karel de Groot
1065,2011-08-03T15:19:00,2011-08-03T15:44:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
1065,2011-08-03T16:37:00,2011-08-03T21:53:00,Requester, Create Quotation comparison Map,Magdalena Predutta
1065,2011-08-04T04:46:00,2011-08-04T04:54:00,Requester, Analyze Quotation comparison Map,Fjodor Kowalski
1065,2011-08-04T04:54:00,2011-08-04T04:54:00,Requester, Choose best option,Clement Duchot
1065,2011-08-04T15:37:00,2011-08-05T02:19:00,Requester, Settle conditions with supplier,Francois de Perrier
1065,2011-08-05T10:18:00,2011-08-05T10:28:00,Requester, Create Purchase Order,Magdalena Predutta
1065,2011-08-06T05:58:00,2011-08-06T06:17:00,Requester, Confirm Purchase Order,Sean Manney
1065,2011-08-15T23:49:00,2011-08-17T01:19:00,Requester, Deliver Goods Services,Kiu Kan
1065,2011-08-17T08:53:00,2011-08-17T08:54:00,Requester, Release Purchase Order,Immanuel Karagianni
1065,2011-08-17T18:07:00,2011-08-17T18:08:00,Requester, Approve Purchase Order for payment,Francois de Perrier
1065,2011-08-19T23:39:00,2011-08-19T23:39:00,Requester, Send invoice,Esmeralda Clay
1065,2011-08-20T14:03:00,2011-08-20T14:09:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1065,2011-08-20T14:09:00,2011-08-20T14:09:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
1065,2011-08-20T15:14:00,2011-08-20T15:20:00,Requester, Pay invoice,Pedro Alvares
1066,2011-06-04T02:45:00,2011-06-04T03:24:00,Requester, Create Purchase Requisition,Tesca Lobes
1066,2011-06-04T14:12:00,2011-06-04T14:19:00,Requester, Analyze Purchase Requisition,Francis Odell
1066,2011-06-04T14:24:00,2011-06-04T14:27:00,Requester, Create Request for Quotation Requester Manager,Maris Freeman
1066,2011-06-06T10:39:00,2011-06-06T11:00:00,Requester, Analyze Request for Quotation,Francois de Perrier
1066,2011-06-06T18:50:00,2011-06-06T19:11:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
1066,2011-06-06T19:50:00,2011-06-07T00:13:00,Requester, Create Quotation comparison Map,Magdalena Predutta
1066,2011-06-07T07:09:00,2011-06-07T07:36:00,Requester, Analyze Quotation comparison Map,Penn Osterwalder
1066,2011-06-07T07:36:00,2011-06-07T07:36:00,Requester, Choose best option,Kim Passa
1066,2011-06-08T10:43:00,2011-06-08T18:11:00,Requester, Settle conditions with supplier,Magdalena Predutta
1066,2011-06-09T00:58:00,2011-06-09T01:11:00,Requester, Create Purchase Order,Francois de Perrier
1066,2011-06-10T16:31:00,2011-06-10T16:37:00,Requester, Confirm Purchase Order,Carmen Finacse
1066,2011-06-12T15:27:00,2011-06-14T15:58:00,Requester, Deliver Goods Services,Karen Clarens
1066,2011-06-14T23:28:00,2011-06-14T23:29:00,Requester, Release Purchase Order,Anne Olwada
1066,2011-06-16T02:26:00,2011-06-16T02:27:00,Requester, Approve Purchase Order for payment,Karel de Groot
1066,2011-06-19T22:49:00,2011-06-19T22:49:00,Requester, Send invoice,Esmeralda Clay
1066,2011-06-20T13:09:00,2011-06-20T13:15:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1066,2011-06-20T13:58:00,2011-06-20T14:21:00,Requester, Settle dispute with supplier Financial Manager,Pedro Alvares
1066,2011-06-20T14:21:00,2011-06-20T14:21:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1066,2011-06-20T14:51:00,2011-06-20T14:55:00,Requester, Pay invoice,Karalda Nimwada
1068,2011-06-04T06:17:00,2011-06-04T06:34:00,Requester, Create Purchase Requisition,Anna Kaufmann
1068,2011-06-04T10:35:00,2011-06-04T10:45:00,Requester, Create Request for Quotation Requester,Fjodor Kowalski
1068,2011-07-17T23:40:00,2011-07-17T23:51:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1068,2011-07-18T00:37:00,2011-07-18T00:43:00,Requester, Amend Request for Quotation Requester,Penn Osterwalder
1068,2011-07-21T18:06:00,2011-07-21T18:43:00,Requester, Analyze Request for Quotation,Francois de Perrier
1068,2011-07-22T10:40:00,2011-07-22T10:58:00,Requester, Amend Request for Quotation Requester Manager,Maris Freeman
1068,2011-08-01T18:35:00,2011-08-01T18:51:00,Requester, Analyze Request for Quotation,Karel de Groot
1068,2011-08-03T22:06:00,2011-08-03T22:33:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
1068,2011-08-04T00:06:00,2011-08-04T05:01:00,Requester, Create Quotation comparison Map,Magdalena Predutta
1068,2011-08-04T11:08:00,2011-08-04T11:17:00,Requester, Analyze Quotation comparison Map,Nico Ojenbeer
1068,2011-08-04T11:17:00,2011-08-04T11:17:00,Requester, Choose best option,Immanuel Karagianni
1068,2011-08-04T19:50:00,2011-08-05T02:06:00,Requester, Settle conditions with supplier,Magdalena Predutta
1068,2011-08-05T10:28:00,2011-08-05T10:37:00,Requester, Create Purchase Order,Magdalena Predutta
1068,2011-08-06T11:09:00,2011-08-06T11:28:00,Requester, Confirm Purchase Order,Esmeralda Clay
1068,2011-08-12T09:23:00,2011-08-14T01:39:00,Requester, Deliver Goods Services,Sean Manney
1068,2011-08-14T09:19:00,2011-08-14T09:20:00,Requester, Release Purchase Order,Immanuel Karagianni
1068,2011-08-14T19:14:00,2011-08-14T19:15:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
1068,2011-08-25T15:11:00,2011-08-25T15:11:00,Requester, Send invoice,Carmen Finacse
1068,2011-08-26T05:32:00,2011-08-26T05:38:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1068,2011-08-26T06:15:00,2011-08-26T06:34:00,Requester, Settle dispute with supplier Financial Manager,Pedro Alvares
1068,2011-08-26T06:34:00,2011-08-26T06:34:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
1068,2011-08-26T07:27:00,2011-08-26T07:34:00,Requester, Pay invoice,Karalda Nimwada
1079,2011-06-05T13:41:00,2011-06-05T13:55:00,Requester, Create Purchase Requisition,Penn Osterwalder
1079,2011-06-06T10:37:00,2011-06-06T10:44:00,Requester, Analyze Purchase Requisition,Maris Freeman
1079,2011-06-06T10:49:00,2011-06-06T10:52:00,Requester, Create Request for Quotation Requester Manager,Maris Freeman
1079,2011-06-09T13:15:00,2011-06-09T13:39:00,Requester, Analyze Request for Quotation,Francois de Perrier
1080,2011-06-05T14:24:00,2011-06-05T14:38:00,Requester, Create Purchase Requisition,Christian Francois
1080,2011-06-06T10:27:00,2011-06-06T10:36:00,Requester, Analyze Purchase Requisition,Maris Freeman
1080,2011-06-06T10:41:00,2011-06-06T10:43:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
1080,2011-06-07T00:41:00,2011-06-07T00:52:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1080,2011-06-08T02:45:00,2011-06-08T03:09:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
1080,2011-06-08T03:53:00,2011-06-08T08:26:00,Requester, Create Quotation comparison Map,Francois de Perrier
1080,2011-06-08T15:01:00,2011-06-08T15:17:00,Requester, Analyze Quotation comparison Map,Clement Duchot
1080,2011-06-08T15:17:00,2011-06-08T15:17:00,Requester, Choose best option,Anne Olwada
1080,2011-06-08T19:20:00,2011-06-09T07:37:00,Requester, Settle conditions with supplier,Magdalena Predutta
1080,2011-06-09T09:31:00,2011-06-09T09:40:00,Requester, Create Purchase Order,Francois de Perrier
1080,2011-06-12T05:39:00,2011-06-12T06:06:00,Requester, Confirm Purchase Order,Sean Manney
1080,2011-06-15T05:13:00,2011-06-16T15:45:00,Requester, Deliver Goods Services,Carmen Finacse
1080,2011-06-16T23:19:00,2011-06-16T23:20:00,Requester, Release Purchase Order,Anne Olwada
1080,2011-06-17T03:36:00,2011-06-17T03:37:00,Requester, Approve Purchase Order for payment,Francois de Perrier
1080,2011-06-19T14:15:00,2011-06-19T14:15:00,Requester, Send invoice,Sean Manney
1080,2011-06-20T04:37:00,2011-06-20T04:42:00,Requester, Release Supplier's Invoice,Pedro Alvares
1080,2011-06-20T05:29:00,2011-06-20T05:49:00,Requester, Settle dispute with supplier Financial Manager,Karalda Nimwada
1080,2011-06-20T05:49:00,2011-06-20T05:49:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1080,2011-06-20T06:07:00,2011-06-20T06:19:00,Requester, Pay invoice,Karalda Nimwada
1085,2011-06-06T12:24:00,2011-06-06T13:19:00,Requester, Create Purchase Requisition,Clement Duchot
1085,2011-06-06T18:06:00,2011-06-06T18:21:00,Requester, Create Request for Quotation Requester,Nico Ojenbeer
1085,2011-06-08T19:05:00,2011-06-08T19:22:00,Requester, Analyze Request for Quotation,Francois de Perrier
1088,2011-06-06T21:51:00,2011-06-06T22:34:00,Requester, Create Purchase Requisition,Immanuel Karagianni
1088,2011-06-06T22:46:00,2011-06-06T22:57:00,Requester, Create Request for Quotation Requester,Esmana Liubiata
1088,2011-06-09T09:35:00,2011-06-09T09:47:00,Requester, Analyze Request for Quotation,Karel de Groot
1088,2011-06-09T23:06:00,2011-06-09T23:42:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
1088,2011-06-10T13:45:00,2011-06-10T17:24:00,Requester, Create Quotation comparison Map,Francois de Perrier
1088,2011-06-10T23:43:00,2011-06-10T23:55:00,Requester, Analyze Quotation comparison Map,Penn Osterwalder
1088,2011-06-10T23:55:00,2011-06-10T23:55:00,Requester, Choose best option,Fjodor Kowalski
1088,2011-06-12T02:31:00,2011-06-12T13:21:00,Requester, Settle conditions with supplier,Francois de Perrier
1088,2011-06-12T19:05:00,2011-06-12T19:14:00,Requester, Create Purchase Order,Francois de Perrier
1088,2011-06-14T14:42:00,2011-06-14T15:12:00,Requester, Confirm Purchase Order,Esmeralda Clay
1088,2011-06-18T19:11:00,2011-06-19T14:10:00,Requester, Deliver Goods Services,Carmen Finacse
1088,2011-06-19T21:35:00,2011-06-19T21:36:00,Requester, Release Purchase Order,Tesca Lobes
1088,2011-06-20T22:18:00,2011-06-20T22:19:00,Requester, Approve Purchase Order for payment,Francois de Perrier
1088,2011-06-21T12:47:00,2011-06-21T12:47:00,Requester, Send invoice,Sean Manney
1088,2011-06-22T03:01:00,2011-06-22T03:04:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1088,2011-06-22T03:04:00,2011-06-22T03:04:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
1088,2011-06-22T03:21:00,2011-06-22T03:30:00,Requester, Pay invoice,Pedro Alvares
1090,2011-06-07T09:49:00,2011-06-07T10:44:00,Requester, Create Purchase Requisition,Tesca Lobes
1090,2011-06-07T18:39:00,2011-06-07T18:48:00,Requester, Create Request for Quotation Requester,Anna Kaufmann
1090,2011-06-14T06:21:00,2011-06-14T06:38:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1090,2011-06-14T10:49:00,2011-06-14T11:21:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
1090,2011-06-14T12:41:00,2011-06-14T14:09:00,Requester, Create Quotation comparison Map,Magdalena Predutta
1090,2011-06-14T20:50:00,2011-06-14T20:57:00,Requester, Analyze Quotation comparison Map,Clement Duchot
1090,2011-06-14T20:57:00,2011-06-14T20:57:00,Requester, Choose best option,Kim Passa
1090,2011-06-15T07:27:00,2011-06-15T20:24:00,Requester, Settle conditions with supplier,Magdalena Predutta
1090,2011-06-17T00:13:00,2011-06-17T00:24:00,Requester, Create Purchase Order,Karel de Groot
1090,2011-06-17T15:53:00,2011-06-17T16:25:00,Requester, Confirm Purchase Order,Carmen Finacse
1090,2011-06-18T21:51:00,2011-06-20T16:46:00,Requester, Deliver Goods Services,Karen Clarens
1090,2011-06-21T00:17:00,2011-06-21T00:18:00,Requester, Release Purchase Order,Fjodor Kowalski
1090,2011-06-21T08:15:00,2011-06-21T08:16:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
1090,2011-06-21T17:37:00,2011-06-21T17:37:00,Requester, Send invoice,Esmeralda Clay
1090,2011-06-22T07:54:00,2011-06-22T07:57:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1090,2011-06-22T07:57:00,2011-06-22T07:57:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1090,2011-06-22T08:57:00,2011-06-22T09:02:00,Requester, Pay invoice,Pedro Alvares
1094,2011-06-07T16:36:00,2011-06-07T16:55:00,Requester, Create Purchase Requisition,Anna Kaufmann
1094,2011-06-08T15:30:00,2011-06-08T15:35:00,Requester, Analyze Purchase Requisition,Maris Freeman
1094,2011-06-08T15:40:00,2011-06-08T15:43:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
1094,2011-06-14T02:27:00,2011-06-14T02:43:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1104,2011-06-09T00:35:00,2011-06-09T01:32:00,Requester, Create Purchase Requisition,Alberto Duport
1104,2011-06-09T21:57:00,2011-06-09T22:03:00,Requester, Analyze Purchase Requisition,Heinz Gutschmidt
1111,2011-06-10T04:32:00,2011-06-10T04:40:00,Requester, Create Purchase Requisition,Immanuel Karagianni
1111,2011-06-10T22:57:00,2011-06-10T23:02:00,Requester, Analyze Purchase Requisition,Francis Odell
1111,2011-06-10T23:05:00,2011-06-10T23:07:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
1111,2011-06-28T06:21:00,2011-06-28T06:48:00,Requester, Analyze Request for Quotation,Karel de Groot
1111,2011-06-28T07:39:00,2011-06-28T07:45:00,Requester, Amend Request for Quotation Requester,Penn Osterwalder
1111,2011-06-28T10:11:00,2011-06-28T10:26:00,Requester, Analyze Request for Quotation,Karel de Groot
1111,2011-06-28T11:18:00,2011-06-28T11:24:00,Requester, Amend Request for Quotation Requester,Fjodor Kowalski
1111,2011-07-14T17:24:00,2011-07-14T17:48:00,Requester, Analyze Request for Quotation,Francois de Perrier
1111,2011-07-14T18:34:00,2011-07-14T18:46:00,Requester, Amend Request for Quotation Requester,Kim Passa
1111,2011-08-07T20:57:00,2011-08-07T21:24:00,Requester, Analyze Request for Quotation,Karel de Groot
1111,2011-08-07T22:13:00,2011-08-07T22:25:00,Requester, Amend Request for Quotation Requester,Esmana Liubiata
1111,2011-08-11T20:12:00,2011-08-11T20:27:00,Requester, Analyze Request for Quotation,Francois de Perrier
1111,2011-08-12T12:59:00,2011-08-12T13:18:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
1111,2011-08-12T19:49:00,2011-08-13T01:41:00,Requester, Create Quotation comparison Map,Francois de Perrier
1111,2011-08-13T08:21:00,2011-08-13T08:52:00,Requester, Analyze Quotation comparison Map,Anne Olwada
1111,2011-08-13T08:52:00,2011-08-13T08:52:00,Requester, Choose best option,Kim Passa
1111,2011-08-13T11:53:00,2011-08-13T20:56:00,Requester, Settle conditions with supplier,Magdalena Predutta
1111,2011-08-13T21:32:00,2011-08-13T21:40:00,Requester, Create Purchase Order,Magdalena Predutta
1111,2011-08-16T20:14:00,2011-08-16T20:41:00,Requester, Confirm Purchase Order,Karen Clarens
1111,2011-08-23T04:18:00,2011-08-23T17:09:00,Requester, Deliver Goods Services,Esmeralda Clay
1111,2011-08-24T01:04:00,2011-08-24T01:05:00,Requester, Release Purchase Order,Penn Osterwalder
1111,2011-08-24T05:10:00,2011-08-24T05:11:00,Requester, Approve Purchase Order for payment,Karel de Groot
1111,2011-08-31T20:52:00,2011-08-31T20:52:00,Requester, Send invoice,Kiu Kan
1111,2011-09-01T11:03:00,2011-09-01T11:09:00,Requester, Release Supplier's Invoice,Pedro Alvares
1111,2011-09-01T11:09:00,2011-09-01T11:09:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1111,2011-09-01T12:14:00,2011-09-01T12:21:00,Requester, Pay invoice,Pedro Alvares
1114,2011-06-10T09:28:00,2011-06-10T10:05:00,Requester, Create Purchase Requisition,Miu Hanwan
1114,2011-06-11T01:19:00,2011-06-11T01:28:00,Requester, Analyze Purchase Requisition,Maris Freeman
1116,2011-06-10T13:05:00,2011-06-10T13:26:00,Requester, Create Purchase Requisition,Tesca Lobes
1116,2011-06-10T16:46:00,2011-06-10T16:55:00,Requester, Create Request for Quotation Requester,Kim Passa
1116,2011-06-14T14:31:00,2011-06-14T14:48:00,Requester, Analyze Request for Quotation,Francois de Perrier
1116,2011-06-14T15:40:00,2011-06-14T15:48:00,Requester, Amend Request for Quotation Requester,Nico Ojenbeer
1116,2011-06-26T17:24:00,2011-06-26T17:31:00,Requester, Analyze Request for Quotation,Francois de Perrier
1116,2011-06-26T18:20:00,2011-06-26T18:33:00,Requester, Amend Request for Quotation Requester,Esmana Liubiata
1116,2011-08-02T06:49:00,2011-08-02T07:11:00,Requester, Analyze Request for Quotation,Francois de Perrier
1116,2011-08-02T07:55:00,2011-08-02T08:02:00,Requester, Amend Request for Quotation Requester,Esmana Liubiata
1116,2011-08-13T23:51:00,2011-08-14T00:28:00,Requester, Analyze Request for Quotation,Karel de Groot
1116,2011-08-14T14:45:00,2011-08-14T15:15:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
1116,2011-08-14T17:23:00,2011-08-14T21:32:00,Requester, Create Quotation comparison Map,Karel de Groot
1116,2011-08-15T04:19:00,2011-08-15T04:35:00,Requester, Analyze Quotation comparison Map,Fjodor Kowalski
1116,2011-08-15T04:35:00,2011-08-15T04:35:00,Requester, Choose best option,Elvira Lores
1116,2011-08-16T23:40:00,2011-08-17T10:57:00,Requester, Settle conditions with supplier,Magdalena Predutta
1116,2011-08-17T14:37:00,2011-08-17T14:50:00,Requester, Create Purchase Order,Karel de Groot
1116,2011-08-18T03:05:00,2011-08-18T03:14:00,Requester, Confirm Purchase Order,Sean Manney
1116,2011-09-02T22:11:00,2011-09-03T01:23:00,Requester, Deliver Goods Services,Sean Manney
1116,2011-09-03T09:22:00,2011-09-03T09:23:00,Requester, Release Purchase Order,Penn Osterwalder
1116,2011-09-03T12:51:00,2011-09-03T12:52:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
1116,2011-09-12T04:53:00,2011-09-12T04:53:00,Requester, Send invoice,Carmen Finacse
1116,2011-09-12T19:25:00,2011-09-12T19:31:00,Requester, Release Supplier's Invoice,Pedro Alvares
1116,2011-09-12T20:02:00,2011-09-12T20:17:00,Requester, Settle dispute with supplier Financial Manager,Karalda Nimwada
1116,2011-09-12T20:17:00,2011-09-12T20:17:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1116,2011-09-12T21:22:00,2011-09-12T21:27:00,Requester, Pay invoice,Karalda Nimwada
1118,2011-06-10T16:44:00,2011-06-10T17:34:00,Requester, Create Purchase Requisition,Anne Olwada
1118,2011-06-10T21:11:00,2011-06-10T21:21:00,Requester, Create Request for Quotation Requester,Clement Duchot
1118,2011-06-14T03:32:00,2011-06-14T03:45:00,Requester, Analyze Request for Quotation,Karel de Groot
1118,2011-06-14T06:30:00,2011-06-14T06:44:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
1118,2011-06-14T07:28:00,2011-06-14T10:11:00,Requester, Create Quotation comparison Map,Francois de Perrier
1118,2011-06-14T16:49:00,2011-06-14T17:09:00,Requester, Analyze Quotation comparison Map,Kim Passa
1118,2011-06-14T17:09:00,2011-06-14T17:09:00,Requester, Choose best option,Immanuel Karagianni
1118,2011-06-17T04:23:00,2011-06-17T10:57:00,Requester, Settle conditions with supplier,Francois de Perrier
1118,2011-06-17T12:41:00,2011-06-17T12:48:00,Requester, Create Purchase Order,Magdalena Predutta
1118,2011-06-20T15:05:00,2011-06-20T15:13:00,Requester, Confirm Purchase Order,Kiu Kan
1118,2011-06-23T03:31:00,2011-06-23T21:10:00,Requester, Deliver Goods Services,Sean Manney
1118,2011-06-24T04:51:00,2011-06-24T04:52:00,Requester, Release Purchase Order,Esmana Liubiata
1118,2011-06-24T20:43:00,2011-06-24T20:44:00,Requester, Approve Purchase Order for payment,Francois de Perrier
1118,2011-06-25T10:00:00,2011-06-25T10:00:00,Requester, Send invoice,Kiu Kan
1118,2011-06-26T00:20:00,2011-06-26T00:26:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1118,2011-06-26T01:05:00,2011-06-26T01:19:00,Requester, Settle dispute with supplier Financial Manager,Pedro Alvares
1118,2011-06-26T01:19:00,2011-06-26T01:19:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1118,2011-06-26T01:56:00,2011-06-26T02:07:00,Requester, Pay invoice,Karalda Nimwada
1123,2011-06-12T05:50:00,2011-06-12T06:31:00,Requester, Create Purchase Requisition,Fjodor Kowalski
1123,2011-06-12T15:58:00,2011-06-12T16:05:00,Requester, Analyze Purchase Requisition,Francis Odell
1123,2011-06-12T16:12:00,2011-06-12T16:14:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
1123,2011-06-21T14:57:00,2011-06-21T15:38:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1128,2011-06-13T10:58:00,2011-06-13T11:24:00,Requester, Create Purchase Requisition,Fjodor Kowalski
1128,2011-06-13T17:56:00,2011-06-13T18:06:00,Requester, Create Request for Quotation Requester,Immanuel Karagianni
1128,2011-06-19T14:18:00,2011-06-19T14:46:00,Requester, Analyze Request for Quotation,Karel de Groot
1128,2011-06-19T15:43:00,2011-06-19T15:51:00,Requester, Amend Request for Quotation Requester,Clement Duchot
1128,2011-07-11T22:13:00,2011-07-11T22:31:00,Requester, Analyze Request for Quotation,Karel de Groot
1128,2011-07-11T23:20:00,2011-07-11T23:30:00,Requester, Amend Request for Quotation Requester,Penn Osterwalder
1128,2011-07-22T04:07:00,2011-07-22T04:20:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1128,2011-07-23T07:49:00,2011-07-23T08:07:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
1128,2011-07-23T20:19:00,2011-07-23T22:36:00,Requester, Create Quotation comparison Map,Francois de Perrier
1128,2011-07-24T05:36:00,2011-07-24T05:49:00,Requester, Analyze Quotation comparison Map,Elvira Lores
1128,2011-07-24T05:49:00,2011-07-24T05:49:00,Requester, Choose best option,Clement Duchot
1128,2011-07-24T20:55:00,2011-07-25T10:17:00,Requester, Settle conditions with supplier,Francois de Perrier
1128,2011-07-26T00:37:00,2011-07-26T00:46:00,Requester, Create Purchase Order,Francois de Perrier
1128,2011-08-02T17:09:00,2011-08-02T17:25:00,Requester, Confirm Purchase Order,Karen Clarens
1128,2011-08-28T07:14:00,2011-08-29T00:16:00,Requester, Deliver Goods Services,Sean Manney
1128,2011-08-29T07:30:00,2011-08-29T07:31:00,Requester, Release Purchase Order,Nico Ojenbeer
1128,2011-08-29T20:54:00,2011-08-29T20:55:00,Requester, Approve Purchase Order for payment,Karel de Groot
1128,2011-08-31T20:40:00,2011-08-31T20:40:00,Requester, Send invoice,Kiu Kan
1128,2011-09-01T11:06:00,2011-09-01T11:13:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1128,2011-09-01T11:13:00,2011-09-01T11:13:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1128,2011-09-01T11:47:00,2011-09-01T11:59:00,Requester, Pay invoice,Pedro Alvares
1141,2011-06-15T04:46:00,2011-06-15T05:22:00,Requester, Create Purchase Requisition,Miu Hanwan
1141,2011-06-15T07:50:00,2011-06-15T08:03:00,Requester, Create Request for Quotation Requester,Tesca Lobes
1141,2011-06-20T13:33:00,2011-06-20T13:58:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1141,2011-06-20T14:58:00,2011-06-20T15:10:00,Requester, Amend Request for Quotation Requester,Nico Ojenbeer
1141,2011-07-08T18:46:00,2011-07-08T19:25:00,Requester, Analyze Request for Quotation,Karel de Groot
1141,2011-07-08T20:16:00,2011-07-08T20:27:00,Requester, Amend Request for Quotation Requester,Elvira Lores
1141,2011-07-18T08:13:00,2011-07-18T08:37:00,Requester, Analyze Request for Quotation,Karel de Groot
1141,2011-07-18T09:15:00,2011-07-18T09:20:00,Requester, Amend Request for Quotation Requester,Penn Osterwalder
1141,2011-08-10T08:51:00,2011-08-10T09:13:00,Requester, Analyze Request for Quotation,Francois de Perrier
1141,2011-08-10T22:37:00,2011-08-10T22:57:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
1141,2011-08-10T23:45:00,2011-08-11T04:22:00,Requester, Create Quotation comparison Map,Karel de Groot
1141,2011-08-11T11:26:00,2011-08-11T11:52:00,Requester, Analyze Quotation comparison Map,Anna Kaufmann
1141,2011-08-11T11:52:00,2011-08-11T11:52:00,Requester, Choose best option,Elvira Lores
1141,2011-08-13T14:30:00,2011-08-14T00:00:00,Requester, Settle conditions with supplier,Francois de Perrier
1141,2011-08-14T02:29:00,2011-08-14T02:39:00,Requester, Create Purchase Order,Francois de Perrier
1141,2011-08-15T10:01:00,2011-08-15T10:16:00,Requester, Confirm Purchase Order,Sean Manney
1141,2011-08-21T07:21:00,2011-08-22T01:07:00,Requester, Deliver Goods Services,Sean Manney
1141,2011-08-22T09:00:00,2011-08-22T09:01:00,Requester, Release Purchase Order,Esmana Liubiata
1141,2011-08-23T06:04:00,2011-08-23T06:05:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
1141,2011-08-29T14:17:00,2011-08-29T14:17:00,Requester, Send invoice,Esmeralda Clay
1141,2011-08-30T04:42:00,2011-08-30T04:48:00,Requester, Release Supplier's Invoice,Pedro Alvares
1141,2011-08-30T04:48:00,2011-08-30T04:48:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
1141,2011-08-30T05:09:00,2011-08-30T05:18:00,Requester, Pay invoice,Pedro Alvares
1144,2011-06-15T15:39:00,2011-06-15T16:03:00,Requester, Create Purchase Requisition,Esmana Liubiata
1144,2011-06-15T16:58:00,2011-06-15T17:09:00,Requester, Create Request for Quotation Requester,Kim Passa
1144,2011-06-28T07:28:00,2011-06-28T07:48:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1146,2011-06-15T22:19:00,2011-06-15T22:56:00,Requester, Create Purchase Requisition,Christian Francois
1146,2011-06-16T04:23:00,2011-06-16T04:33:00,Requester, Create Request for Quotation Requester,Miu Hanwan
1146,2011-06-21T07:36:00,2011-06-21T07:57:00,Requester, Analyze Request for Quotation,Karel de Groot
1146,2011-06-21T12:41:00,2011-06-21T13:16:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
1146,2011-06-21T13:45:00,2011-06-21T15:40:00,Requester, Create Quotation comparison Map,Karel de Groot
1146,2011-06-21T21:55:00,2011-06-21T22:27:00,Requester, Analyze Quotation comparison Map,Anne Olwada
1146,2011-06-21T22:27:00,2011-06-21T22:27:00,Requester, Choose best option,Immanuel Karagianni
1146,2011-06-22T04:19:00,2011-06-22T10:24:00,Requester, Settle conditions with supplier,Francois de Perrier
1146,2011-06-22T16:09:00,2011-06-22T16:21:00,Requester, Create Purchase Order,Magdalena Predutta
1146,2011-06-23T21:10:00,2011-06-23T21:42:00,Requester, Confirm Purchase Order,Sean Manney
1146,2011-06-26T07:40:00,2011-06-27T13:04:00,Requester, Deliver Goods Services,Carmen Finacse
1146,2011-06-27T20:37:00,2011-06-27T20:38:00,Requester, Release Purchase Order,Alberto Duport
1146,2011-06-28T01:34:00,2011-06-28T01:35:00,Requester, Approve Purchase Order for payment,Francois de Perrier
1146,2011-06-28T07:50:00,2011-06-28T07:50:00,Requester, Send invoice,Esmeralda Clay
1146,2011-06-28T22:06:00,2011-06-28T22:09:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1146,2011-06-28T22:09:00,2011-06-28T22:09:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
1146,2011-06-28T22:28:00,2011-06-28T22:34:00,Requester, Pay invoice,Karalda Nimwada
